"Variables ->","i","r","v_y","v_cpi","E_v_cpi","v_s","E_v_s","v_z","prem","i_star","v_cpi_star","v_y_star","A1","A2","A3","A4","B1","B2","B3","B4","C1","C2","C3","D1","D2","D3","Z1","Z2","Z3","i_ss","i_star_ss","prem_ss","r_ss","s_E_v_cpi","s_E_v_s","s_i","s_i_star","s_prem","s_v_cpi","s_v_cpi_star","s_v_s","s_v_y","s_v_y_star","s_v_z","std_s_E_v_cpi","std_s_E_v_s","std_s_i","std_s_i_star","std_s_prem","std_s_v_cpi","std_s_v_cpi_star","std_s_v_s","std_s_v_y","std_s_v_y_star","std_s_v_z","ttrend","v_cpi_ss","v_cpi_star_ss","v_s_ss","v_y_ss","v_y_star_ss","v_z_ss"
"Comments ->","i","r","v_y","v_cpi","E_v_cpi","v_s","E_v_s","v_z","prem","i_star","v_cpi_star","v_y_star","","","","","","","","","","","","","","","","","","","","","","s_E_v_cpi","s_E_v_s","s_i","s_i_star","s_prem","s_v_cpi","s_v_cpi_star","s_v_s","s_v_y","s_v_y_star","s_v_z","","","","","","","","","","","","Time trend","","","","","",""
"Class[Size] ->","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","tseries[100-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","tseries[100-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]","double[1-by-1]"
"2022Q1",3.87680273e+00,-1.65112299e-01,3.45569516e+00,4.04711525e+00,4.04191503e+00,1.55184039e-01,-6.47898872e-03,-1.88712037e+00,1.05717460e+00,2.98129115e+00,2.00481085e+00,2.50427631e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q2",3.89936556e+00,-1.35600417e-01,3.46510907e+00,4.03939480e+00,4.03496598e+00,1.28151369e-01,-4.19112123e-03,-1.90763529e+00,1.04573968e+00,2.98596837e+00,2.00360813e+00,2.50320723e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q3",3.91840929e+00,-1.10644631e-01,3.47275164e+00,4.03282199e+00,4.02905392e+00,1.05055386e-01,-2.60334381e-03,-1.92506050e+00,1.03659175e+00,2.98947627e+00,2.00270610e+00,2.50240542e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2022Q4",3.93436506e+00,-8.96658342e-02,3.47891548e+00,4.02722906e+00,4.02403089e+00,8.54718133e-02,-1.54373249e-03,-1.93972767e+00,1.02927340e+00,2.99210721e+00,2.00202958e+00,2.50180407e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2023Q1",3.94763384e+00,-7.21407076e-02,3.48385187e+00,4.02247952e+00,4.01977455e+00,6.89934439e-02,-8.71840416e-04,-1.95196390e+00,1.02341872e+00,2.99408040e+00,2.00152218e+00,2.50135305e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2023Q2",3.95858427e+00,-5.75968573e-02,3.48777557e+00,4.01845904e+00,4.01618113e+00,5.52349637e-02,-4.76044991e-04,-1.96208244e+00,1.01873497e+00,2.99556030e+00,2.00114164e+00,2.50101479e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2023Q3",3.96755124e+00,-4.56096881e-02,3.49086911e+00,4.01506964e+00,4.01316093e+00,4.38370867e-02,-2.69878628e-04,-1.97037633e+00,1.01498798e+00,2.99667023e+00,2.00085623e+00,2.50076109e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2023Q4",3.97483545e+00,-3.57999605e-02,3.49328673e+00,4.01222597e+00,4.01063541e+00,3.44695558e-02,-1.88047493e-04,-1.97711424e+00,1.01199038e+00,2.99750267e+00,2.00064217e+00,2.50057082e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2024Q1",3.98070385e+00,-2.78314636e-02,3.49515794e+00,4.00985290e+00,4.00853531e+00,2.68328992e-02,-1.82561027e-04,-1.98253837e+00,1.00959231e+00,2.99812700e+00,2.00048163e+00,2.50042811e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2024Q2",3.98539088e+00,-2.14085344e-02,3.49659074e+00,4.00788402e+00,4.00679941e+00,2.06590118e-02,-2.19205689e-04,-1.98686379e+00,1.00767385e+00,2.99859525e+00,2.00036122e+00,2.50032109e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2024Q3",3.98910031e+00,-1.62733398e-02,3.49767459e+00,4.00626056e+00,4.00537365e+00,1.57107319e-02,-2.74472326e-04,-1.99027892e+00,1.00613908e+00,2.99894644e+00,2.00027092e+00,2.50024081e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2024Q4",3.99200750e+00,-1.22029356e-02,3.49848305e+00,4.00493064e+00,4.00421044e+00,1.17806226e-02,-3.32968074e-04,-1.99294684e+00,1.00491126e+00,2.99920983e+00,2.00020319e+00,2.50018061e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN
"2025Q1",3.99426192e+00,-9.00617266e-03,3.49907618e+00,4.00384865e+00,4.00326809e+00,8.68916866e-03,-3.85296496e-04,-1.99500709e+00,1.00392901e+00,2.99940737e+00,2.00015239e+00,2.50013546e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.00000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2025Q2",3.99598979e+00,-6.52053637e-03,3.49950263e+00,4.00297470e+00,4.00251032e+00,6.28258408e-03,-4.26363630e-04,-1.99657782e+00,1.00314321e+00,2.99955553e+00,2.00011429e+00,2.50010159e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.01000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2025Q3",3.99729676e+00,-4.60900674e-03,3.49980149e+00,4.00227415e+00,4.00190577e+00,4.43039831e-03,-4.54055445e-04,-1.99775803e+00,1.00251457e+00,2.99966665e+00,2.00008572e+00,2.50007620e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.02000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2025Q4",3.99827045e+00,-3.15701464e-03,3.50000393e+00,4.00171713e+00,4.00142747e+00,3.02295687e-03,-4.68228909e-04,-1.99862988e+00,1.00201165e+00,2.99974999e+00,2.00006429e+00,2.50005715e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q1",3.99898291e+00,-2.06955506e-03,3.50013454e+00,4.00127805e+00,4.00105246e+00,1.96894302e-03,-4.69960896e-04,-1.99926089e+00,1.00160932e+00,2.99981249e+00,2.00004822e+00,2.50004286e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.04000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q2",3.99949282e+00,-1.26850099e-03,3.50021257e+00,4.00093517e+00,4.00076132e+00,1.19299790e-03,-4.61004124e-04,-1.99970601e+00,1.00128746e+00,2.99985937e+00,2.00003616e+00,2.50003214e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.05000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q3",3.99984759e+00,-6.90146115e-04,3.50025292e+00,4.00067014e+00,4.00053774e+00,6.33492941e-04,-4.43405713e-04,-2.00000952e+00,1.00102997e+00,2.99989452e+00,2.00002712e+00,2.50002411e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.06000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2026Q4",4.00008513e+00,-2.82990593e-04,3.50026699e+00,4.00046760e+00,4.00036812e+00,2.40488013e-04,-4.19250711e-04,-2.00020677e+00,1.00082397e+00,2.99992089e+00,2.00002034e+00,2.50001808e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.07000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q1",4.00023546e+00,-5.77322112e-06,3.50026338e+00,4.00031482e+00,4.00024123e+00,-2.61071876e-05,-3.90499484e-04,-2.00032567e+00,1.00065918e+00,2.99994067e+00,2.00001526e+00,2.50001356e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.08000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q2",4.00032211e+00,1.74255790e-04,3.50024849e+00,4.00020128e+00,4.00014786e+00,-1.98163343e-04,-3.58893857e-04,-2.00038800e+00,1.00052734e+00,2.99995550e+00,2.00001144e+00,2.50001017e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.09000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q3",4.00036335e+00,2.82833256e-04,3.50022700e+00,4.00011840e+00,4.00008051e+00,-3.00757196e-04,-3.25912130e-04,-2.00041057e+00,1.00042187e+00,2.99996663e+00,2.00000858e+00,2.50000763e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.10000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2027Q4",4.00037311e+00,3.39968979e-04,3.50020225e+00,4.00005920e+00,4.00003315e+00,-3.53402903e-04,-2.92757593e-04,-2.00040617e+00,1.00033750e+00,2.99997497e+00,2.00000644e+00,2.50000572e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.11000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2028Q1",4.00036196e+00,3.61038046e-04,3.50017656e+00,4.00001810e+00,4.00000092e+00,-3.71103351e-04,-2.60368862e-04,-2.00038438e+00,1.00027000e+00,2.99998123e+00,2.00000483e+00,2.50000429e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.12000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2028Q2",4.00033772e+00,3.57699554e-04,3.50015147e+00,3.99999064e+00,3.99998002e+00,-3.65238125e-04,-2.29443396e-04,-2.00035226e+00,1.00021600e+00,2.99998592e+00,2.00000362e+00,2.50000322e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.13000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2028Q3",4.00030608e+00,3.38661966e-04,3.50012796e+00,3.99997329e+00,3.99996742e+00,-3.44305783e-04,-2.00467961e-04,-2.00031488e+00,1.00017280e+00,2.99998944e+00,2.00000272e+00,2.50000241e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.14000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2028Q4",4.00027111e+00,3.10314772e-04,3.50010659e+00,3.99996332e+00,3.99996079e+00,-3.14538177e-04,-1.73751671e-04,-2.00027582e+00,1.00013824e+00,2.99999208e+00,2.00000204e+00,2.50000181e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.15000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2029Q1",4.00023560e+00,2.77244944e-04,3.50008763e+00,3.99995859e+00,3.99995835e+00,-2.80403898e-04,-1.49458708e-04,-2.00023746e+00,1.00011059e+00,2.99999406e+00,2.00000153e+00,2.50000136e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.16000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2029Q2",4.00020140e+00,2.42655242e-04,3.50007112e+00,3.99995748e+00,3.99995874e+00,-2.45016814e-04,-1.27638870e-04,-2.00020135e+00,1.00008847e+00,2.99999555e+00,2.00000115e+00,2.50000102e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.17000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2029Q3",4.00016965e+00,2.08699790e-04,3.50005699e+00,3.99995877e+00,3.99996095e+00,-2.10464300e-04,-1.08254911e-04,-2.00016837e+00,1.00007078e+00,2.99999666e+00,2.00000086e+00,2.50000076e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.18000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2029Q4",4.00014098e+00,1.76750587e-04,3.50004508e+00,3.99996156e+00,3.99996423e+00,-1.78068245e-04,-9.12061773e-05,-2.00013898e+00,1.00005662e+00,2.99999749e+00,2.00000064e+00,2.50000057e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.19000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
"2030Q1",4.00011566e+00,1.47606958e-04,3.50003518e+00,3.99996519e+00,3.99996805e+00,-1.48590357e-04,-7.63484554e-05,-2.00011330e+00,1.00004530e+00,2.99999812e+00,2.00000048e+00,2.50000043e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.20000000e+02,NaN,NaN,NaN,NaN,NaN,NaN
